ORCID,PUB_DATE,DOI,already_oa,issn,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0003-4906-0090,2025-05-16,https://doi.org/10.1139/cjfas-2024-0280,no,0706-652X,https://v2.sherpa.ac.uk/id/publication/10129,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
,2025-05-16,https://doi.org/10.1002/dvdy.70035,yes,1058-8388,https://v2.sherpa.ac.uk/id/publication/13850,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-9757-2771,2025-05-16,https://doi.org/10.1007/s10578-025-01858-8,yes,0009-398X,https://v2.sherpa.ac.uk/id/publication/15772,None,None,None
https://orcid.org/0000-0002-6591-6760,2025-05-01,https://doi.org/10.1016/j.cbpa.2025.111880,yes,1095-6433,https://v2.sherpa.ac.uk/id/publication/27880,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-2911-1295,2025-05-18,https://doi.org/10.1080/23337486.2025.2507440,no,2333-7486,https://v2.sherpa.ac.uk/id/publication/36934,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0003-2753-4355,2025-05-01,https://doi.org/10.1093/cercor/bhaf114,yes,1047-3211,https://v2.sherpa.ac.uk/id/publication/250,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0000-0002-1386-8154,2025-05-01,https://doi.org/10.1111/ijcs.70076,no,1470-6423,https://v2.sherpa.ac.uk/id/publication/7021,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0002-4695-1202,2025-05-21,https://doi.org/10.1080/00071005.2025.2505333,no,0007-1005,https://v2.sherpa.ac.uk/id/publication/6831,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0003-1631-9924,2025-05-20,https://doi.org/10.1111/acer.70082,yes,2993-7175,https://v2.sherpa.ac.uk/id/publication/6825,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,2025-01-01,https://doi.org/10.1123/jsep.2025-0148,no,0895-2779,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0003-2909-8286,2025-05-22,https://doi.org/10.1080/00918369.2025.2507889,no,0091-8369,https://v2.sherpa.ac.uk/id/publication/18959,None,None,None
,2025-05-01,https://doi.org/10.14814/phy2.70385,yes,2051-817X,https://v2.sherpa.ac.uk/id/publication/27408,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
https://orcid.org/0000-0002-4614-6027,2025-04-01,https://doi.org/10.1386/drtp_00157_1,no,2057-0384,https://v2.sherpa.ac.uk/id/publication/30658,5403:fee_no:Published source must be acknowledged Must link to publisher version with DOI when available Set statement to accompany deposit (see policy);,8349:fee_no:Must link to published article Set statement to accompany deposit (see policy) Published source should be acknowledged with citation;,None
https://orcid.org/0000-0002-4678-3333,2025-05-12,https://doi.org/10.3138/cpp.2024-031,no,0317-0861,https://v2.sherpa.ac.uk/id/publication/6669,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0002-3913-9961,2025-05-23,https://doi.org/10.1080/13607863.2025.2502782,no,1360-7863,https://v2.sherpa.ac.uk/id/publication/4914,None,None,None
https://orcid.org/0000-0001-8205-2194,2025-05-25,https://doi.org/10.1007/s10803-025-06885-x,no,0162-3257,https://v2.sherpa.ac.uk/id/publication/14848,None,None,None
https://orcid.org/0000-0001-5678-7234,2025-05-01,https://doi.org/10.1136/bmjopen-2023-082610,yes,2044-6055,https://v2.sherpa.ac.uk/id/publication/17945,None,None,None
https://orcid.org/0000-0002-0448-7106,2025-05-27,https://doi.org/10.1177/03128962251334223,no,0312-8962,https://v2.sherpa.ac.uk/id/publication/6429,None,None,None
https://orcid.org/0000-0003-4440-3533,2025-05-27,https://doi.org/10.3390/bs15060739,yes,2076-328X,https://v2.sherpa.ac.uk/id/publication/19454,None,None,None
https://orcid.org/0000-0002-5652-1687,2025-05-29,https://doi.org/10.1021/acsomega.5c02274,yes,2470-1343,https://v2.sherpa.ac.uk/id/publication/31790,705:fee_no:Must not violate ACS ethical Guidelines;,708:fee_no:Must link to publisher version;,706:fee_no:Must link to publisher version Publisher source must be acknowledged with citation;
,2025-05-29,https://doi.org/10.1080/03610918.2025.2508252,no,0361-0918,https://v2.sherpa.ac.uk/id/publication/5082,None,None,None
https://orcid.org/0000-0002-0286-5513,2025-05-29,https://doi.org/10.1007/s00426-025-02135-y,no,0340-0727,https://v2.sherpa.ac.uk/id/publication/8167,None,None,None
https://orcid.org/0000-0001-7057-5860,2025-05-30,https://doi.org/10.1177/10778004251337413,no,1077-8004,https://v2.sherpa.ac.uk/id/publication/9440,None,None,None
https://orcid.org/0000-0001-5363-7396,2025-05-30,https://doi.org/10.1371/journal.pone.0319005,yes,1932-6203,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
,2025-05-31,https://doi.org/10.1080/14413523.2025.2500124,no,1441-3523,https://v2.sherpa.ac.uk/id/publication/17154,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0001-7057-5860,2025-05-01,https://doi.org/10.25158/l14.1.5,yes,2469-4053,None,None,None,None
,2025-06-02,https://doi.org/10.1080/23293691.2025.2508983,yes,2329-3691,https://v2.sherpa.ac.uk/id/publication/40260,None,None,None
https://orcid.org/0000-0001-9739-7208,2025-05-31,https://doi.org/10.3390/jcs9060282,yes,2504-477X,https://v2.sherpa.ac.uk/id/publication/35299,None,None,None
https://orcid.org/0000-0002-8034-0683,2025-06-05,https://doi.org/10.1371/journal.pone.0322682,yes,1932-6203,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
https://orcid.org/0000-0002-5214-1943,2025-06-06,https://doi.org/10.1080/28324765.2025.2515429,yes,2832-4765,https://v2.sherpa.ac.uk/id/publication/41957,None,None,None
https://orcid.org/0000-0001-8020-9418,2025-05-01,https://doi.org/10.3366/dlgs.2025.0595,no,2398-9777,https://v2.sherpa.ac.uk/id/publication/40356,None,524:fee_no:Publisher copyright and source must be acknowledged with citation Must link to publisher version Set statement to accompany deposit (see policy);8259:fee_no:Set statement to accompany deposit Published source must be acknowledged with citation;,None
https://orcid.org/0000-0002-5731-5439,2025-06-01,https://doi.org/10.1016/j.xpro.2025.103885,yes,2666-1667,https://v2.sherpa.ac.uk/id/publication/37443,None,"1145:fee_no:Upon publicaton, published source must be acknowledged with citation Upon publication, must link to published article with DOI;",None
https://orcid.org/0000-0003-3026-5483,2025-06-01,https://doi.org/10.1177/03063127251343046,no,0306-3127,https://v2.sherpa.ac.uk/id/publication/9479,None,None,None
,2025-04-01,https://doi.org/10.3138/cras-2025-002,no,0007-7720,https://v2.sherpa.ac.uk/id/publication/6676,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0001-9258-1612,2025-06-07,https://doi.org/10.3390/v17060827,yes,1999-4915,https://v2.sherpa.ac.uk/id/publication/17528,None,None,None
https://orcid.org/0000-0002-7336-8901,2025-06-10,https://doi.org/10.3897/imafungus.16.156195,yes,2210-6340,https://v2.sherpa.ac.uk/id/publication/45678,None,None,None
https://orcid.org/0000-0001-7552-4747,2025-06-10,https://doi.org/10.3389/fspor.2025.1549966,yes,2624-9367,https://v2.sherpa.ac.uk/id/publication/36864,None,None,None
https://orcid.org/0000-0001-6203-5338,2025-06-10,https://doi.org/10.1002/advs.202415151,yes,2198-3844,https://v2.sherpa.ac.uk/id/publication/31051,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
,2025-06-11,https://doi.org/10.1080/15257770.2025.2516597,no,1525-7770,https://v2.sherpa.ac.uk/id/publication/5902,None,None,None
,2025-06-11,https://doi.org/10.1016/j.bbr.2025.115702,yes,0166-4328,https://v2.sherpa.ac.uk/id/publication/12474,None,11132:fee_no:Must link to publisher version with DOI Publisher source must be acknowledged with citation;11136:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11134:fee_no:Published source must be acknowledged with citation;11135:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-6926-0984,2025-06-11,https://doi.org/10.1371/journal.pone.0325559,yes,1932-6203,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
https://orcid.org/0000-0001-8925-3108,2025-06-11,https://doi.org/10.3390/educsci15060730,yes,2227-7102,https://v2.sherpa.ac.uk/id/publication/24796,None,None,None
https://orcid.org/0000-0002-5214-1943,2025-06-12,https://doi.org/10.1007/s11136-025-04001-1,no,0962-9343,https://v2.sherpa.ac.uk/id/publication/16631,None,None,None
https://orcid.org/0000-0002-3873-8196,2025-06-13,https://doi.org/10.3390/math13121959,yes,2227-7390,https://v2.sherpa.ac.uk/id/publication/24812,None,None,None
https://orcid.org/0000-0002-7274-4645,2025-06-16,https://doi.org/10.1123/jsm.2025-0138,no,0888-4773,https://v2.sherpa.ac.uk/id/publication/12254,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0009-0007-1497-5991,2025-06-17,https://doi.org/10.3390/insects16060637,yes,2075-4450,https://v2.sherpa.ac.uk/id/publication/13668,None,None,None
https://orcid.org/0000-0003-2161-5613,2025-05-01,https://doi.org/10.1111/jar.70058,yes,1360-2322,https://v2.sherpa.ac.uk/id/publication/7037,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-9699-9098,2025-06-16,https://doi.org/10.1002/casp.70112,yes,1052-9284,https://v2.sherpa.ac.uk/id/publication/7489,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0009-0005-9150-8700,2025-06-18,https://doi.org/10.1113/jp289269,no,0022-3751,https://v2.sherpa.ac.uk/id/publication/6978,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-3829-7466,2025-06-19,https://doi.org/10.1007/s00421-025-05851-w,no,1439-6319,https://v2.sherpa.ac.uk/id/publication/28234,None,None,None
https://orcid.org/0000-0003-0328-5198,2025-06-19,https://doi.org/10.3390/sports13060192,yes,2075-4663,https://v2.sherpa.ac.uk/id/publication/24825,None,None,None
https://orcid.org/0000-0003-1633-9757,2025-06-21,https://doi.org/10.1016/j.gene.2025.149643,no,0378-1119,https://v2.sherpa.ac.uk/id/publication/16823,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-5214-1943,2025-06-23,https://doi.org/10.1016/j.jad.2025.119759,yes,0165-0327,https://v2.sherpa.ac.uk/id/publication/13768,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0135,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0331,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0594,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-9468-0080,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0644,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-7336-8901,2025-06-23,https://doi.org/10.3390/jof11070477,yes,2309-608X,https://v2.sherpa.ac.uk/id/publication/35290,None,None,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0682,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.1370,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0001-5894-0300,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0583,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.2098,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.2022,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0688,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-9141-9477,2025-01-01,https://doi.org/10.1109/tits.2025.3577660,no,1524-9050,https://v2.sherpa.ac.uk/id/publication/3482,"11087:fee_no:Must be replaced with accepted version When submitted, set statement to accompany deposit (see policy) When accepted for publication, must either replace the submitted work with a full citation OR the accepted version with a DOI When accepted for publication, must be removed if not on the permitted locations for accepted article IEEE must be informed as to the electronic address of the pre-print Publisher copyright and source must be acknowledged;","11089:fee_no:When accepted for publication, set statement to accompany deposit (see policy) Must link to publisher version with DOI Publisher copyright and source must be acknowledged;11092:fee_no:Submissions should include the following text in the funding acknowledgement section of the manuscript and any cover note accompanying the submission: ""For the purpose of open access, the author(s) has applied a Creative Commons Attribution (CC BY) license to any Accepted Manuscript version arising.""' Publisher source must be acknowledged with citation;11093:fee_no:Publisher source must be acknowledged with citation;",None
https://orcid.org/0000-0002-8147-9628,2025-06-01,https://doi.org/10.1111/jppi.70013,no,1741-1122,https://v2.sherpa.ac.uk/id/publication/15128,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-6352-8289,2025-06-26,https://doi.org/10.1080/02614367.2025.2522419,no,0261-4367,https://v2.sherpa.ac.uk/id/publication/25738,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,2025-06-27,https://doi.org/10.1111/jpim.12795,yes,0737-6782,https://v2.sherpa.ac.uk/id/publication/15932,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0002-3913-9961,2025-06-24,https://doi.org/10.1093/geronb/gbaf111,no,1079-5014,https://v2.sherpa.ac.uk/id/publication/12758,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0009-0009-6337-4847,2025-07-02,https://doi.org/10.1038/s41598-025-07607-0,yes,2045-2322,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
https://orcid.org/0009-0006-7023-3856,2025-07-01,https://doi.org/10.1113/ep092583,yes,0958-0670,https://v2.sherpa.ac.uk/id/publication/6867,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
,2025-07-01,https://doi.org/10.1016/j.apergo.2025.104587,yes,0003-6870,https://v2.sherpa.ac.uk/id/publication/12437,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
https://orcid.org/0000-0002-4560-8728,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.1308,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-6188-4829,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0191,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0136,no,1548-9221,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-4779-6734,2025-07-01,https://doi.org/10.1093/sleep/zsaf179,no,0161-8105,https://v2.sherpa.ac.uk/id/publication/10336,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0000-0003-4906-0090,2025-07-02,https://doi.org/10.3390/w17131988,yes,2073-4441,https://v2.sherpa.ac.uk/id/publication/17529,None,None,None
https://orcid.org/0000-0002-9536-8515,2025-07-02,https://doi.org/10.1177/09075682251355401,no,0907-5682,https://v2.sherpa.ac.uk/id/publication/6452,None,None,None
https://orcid.org/0000-0003-4793-7899,2025-07-02,https://doi.org/10.1126/sciadv.adr8793,yes,2375-2548,https://v2.sherpa.ac.uk/id/publication/29739,None,None,None
https://orcid.org/0000-0001-9065-6975,2025-07-03,https://doi.org/10.1186/s12913-025-12975-4,yes,1472-6963,https://v2.sherpa.ac.uk/id/publication/2430,None,None,None
,2025-07-03,https://doi.org/10.1002/cctc.202500606,yes,1867-3880,https://v2.sherpa.ac.uk/id/publication/1460,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-4214-8543,2025-07-03,https://doi.org/10.1007/s00421-025-05877-0,no,1439-6319,https://v2.sherpa.ac.uk/id/publication/28234,None,None,None
https://orcid.org/0000-0001-5678-7234,2025-07-04,https://doi.org/10.1186/s12891-025-08747-0,yes,1471-2474,https://v2.sherpa.ac.uk/id/publication/2445,None,None,None
https://orcid.org/0000-0002-6614-2007,2025-01-01,https://doi.org/10.1123/jsep.2024-0197,no,0895-2779,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-8427-3959,2025-07-05,https://doi.org/10.1186/s12984-025-01684-y,yes,1743-0003,https://v2.sherpa.ac.uk/id/publication/2624,None,None,None
https://orcid.org/0000-0001-5038-8355,2025-06-01,https://doi.org/10.2478/host-2025-0008,yes,1646-7752,https://v2.sherpa.ac.uk/id/publication/43584,None,None,None
https://orcid.org/0000-0001-9889-5313,2025-07-01,https://doi.org/10.1029/2023je008184,yes,2169-9097,https://v2.sherpa.ac.uk/id/publication/11077,"1013:fee_no:Set statement to accompany deposit (see policy) Upon publication, published source must be acknowledged with citation Upon publication, must link to published article with DOI;",None,9708:fee_no:Published source must be acknowledged with citation Copyright must be acknowledged Must link to published article with DOI;
https://orcid.org/0000-0002-2777-1900,2025-07-09,https://doi.org/10.3389/fpubh.2025.1546409,yes,2296-2565,https://v2.sherpa.ac.uk/id/publication/26087,None,None,None
https://orcid.org/0000-0002-4354-1195,2025-07-10,https://doi.org/10.1371/journal.pntd.0013295,yes,1935-2727,https://v2.sherpa.ac.uk/id/publication/17598,None,None,None
https://orcid.org/0000-0003-2357-0535,2025-07-10,https://doi.org/10.1186/s40337-025-01332-9,yes,2050-2974,None,None,None,None
https://orcid.org/0000-0002-2580-5361,2025-07-12,https://doi.org/10.1080/13511610.2025.2527104,yes,1351-1610,https://v2.sherpa.ac.uk/id/publication/5351,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,2025-07-13,https://doi.org/10.1093/jme/tjaf096,yes,0022-2585,https://v2.sherpa.ac.uk/id/publication/14683,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0000-0001-7289-2675,2025-07-14,https://doi.org/10.1111/pce.70057,no,0140-7791,https://v2.sherpa.ac.uk/id/publication/7155,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-8188-9769,2025-07-14,https://doi.org/10.1038/s41467-025-60026-7,yes,2041-1723,https://v2.sherpa.ac.uk/id/publication/24265,None,None,None
,2025-01-01,https://doi.org/10.1123/jsep.2025-0170,no,0895-2779,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-1069-7580,2025-07-14,https://doi.org/10.1038/s41598-025-09356-6,yes,2045-2322,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
,2025-07-15,https://doi.org/10.1007/s00421-025-05899-8,no,1439-6319,https://v2.sherpa.ac.uk/id/publication/28234,None,None,None
https://orcid.org/0000-0001-9249-018X,2025-07-15,https://doi.org/10.1016/j.bodyim.2025.101942,no,1740-1445,https://v2.sherpa.ac.uk/id/publication/16033,None,11179:fee_no:Must link to publisher version with DOI;11183:fee_no:Must link to publisher version with DOI;,11181:fee_yes:Published source must be acknowledged with citation;11182:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0009-0000-9566-8553,2025-07-15,https://doi.org/10.1093/sleep/zsaf198,no,0161-8105,https://v2.sherpa.ac.uk/id/publication/10336,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
,2025-07-15,https://doi.org/10.1167/jov.25.9.2204,yes,1534-7362,https://v2.sherpa.ac.uk/id/publication/17884,None,None,None
https://orcid.org/0000-0003-1487-9629,2025-07-16,https://doi.org/10.3390/agriculture15141532,yes,2077-0472,https://v2.sherpa.ac.uk/id/publication/22259,None,None,None
https://orcid.org/0000-0003-3409-5979,2025-07-16,https://doi.org/10.1080/15374416.2025.2521843,no,1537-4416,https://v2.sherpa.ac.uk/id/publication/5532,None,None,None
https://orcid.org/0000-0002-3913-9961,2025-07-17,https://doi.org/10.1080/13607863.2025.2532666,no,1360-7863,https://v2.sherpa.ac.uk/id/publication/4914,None,None,None
https://orcid.org/0000-0002-4214-8543,2025-07-19,https://doi.org/10.1007/s00421-025-05893-0,no,1439-6319,https://v2.sherpa.ac.uk/id/publication/28234,None,None,None
https://orcid.org/0000-0002-0431-2787,2025-07-01,https://doi.org/10.1136/bmjph-2024-001965,yes,2753-4294,https://v2.sherpa.ac.uk/id/publication/44141,None,None,None
,2025-07-17,https://doi.org/10.1038/s41535-025-00805-z,yes,2397-4648,https://v2.sherpa.ac.uk/id/publication/35379,None,None,None
,2025-07-22,https://doi.org/10.1002/mar.70009,yes,0742-6046,https://v2.sherpa.ac.uk/id/publication/15234,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0003-1350-3785,2025-07-23,https://doi.org/10.1177/10126902251357604,no,1012-6902,https://v2.sherpa.ac.uk/id/publication/9221,None,None,None
https://orcid.org/0000-0002-4989-5058,2025-07-24,https://doi.org/10.1001/jamanetworkopen.2025.23050,yes,2574-3805,https://v2.sherpa.ac.uk/id/publication/35490,None,None,None
,2025-07-27,https://doi.org/10.1007/s11657-025-01589-2,yes,1862-3522,https://v2.sherpa.ac.uk/id/publication/11812,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-0530-1860,2025-07-27,https://doi.org/10.1177/21674795251363839,no,2167-4795,https://v2.sherpa.ac.uk/id/publication/24713,None,None,None
,2025-07-28,https://doi.org/10.1080/0145935x.2025.2534808,no,0145-935X,https://v2.sherpa.ac.uk/id/publication/5038,None,None,None
https://orcid.org/0000-0001-6670-3030,2025-07-28,https://doi.org/10.1152/jn.00296.2025,no,0022-3077,https://v2.sherpa.ac.uk/id/publication/32002,None,None,None
,2025-07-29,https://doi.org/10.3389/fepid.2025.1605058,yes,2674-1199,https://v2.sherpa.ac.uk/id/publication/40454,None,None,None
,2025-07-01,https://doi.org/10.1016/j.nlm.2025.108079,yes,1074-7427,https://v2.sherpa.ac.uk/id/publication/12877,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-7256-1152,2025-07-31,https://doi.org/10.1080/02508281.2025.2525178,no,0250-8281,https://v2.sherpa.ac.uk/id/publication/30724,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0003-0925-611X,2025-08-03,https://doi.org/10.1080/15248372.2025.2541727,no,1524-8372,https://v2.sherpa.ac.uk/id/publication/1213,None,None,None
https://orcid.org/0000-0001-5446-3025,2025-08-05,https://doi.org/10.2110/jsr.2025.008,yes,1527-1404,https://v2.sherpa.ac.uk/id/publication/14296,None,"622:fee_no:Must link to the relevant article abstract at www.sepmonline.org Set statement to accompany deposit, Accepted for publication in [name of publication] as of [date]” Published source must be acknowledged with citation;8345:fee_no:Copyright must be acknowledged;",None
https://orcid.org/0000-0002-7256-1152,2025-08-05,https://doi.org/10.3390/wild2030031,yes,3042-4526,https://v2.sherpa.ac.uk/id/publication/45329,None,None,None
https://orcid.org/0000-0001-5104-4968,2025-08-05,https://doi.org/10.1108/bfj-07-2024-0729,no,0007-070X,https://v2.sherpa.ac.uk/id/publication/1289,53:fee_no:Academic Social Networks / Scholarly Collaboration Networks that have signed up to the Voluntary STM Sharing Principles Must not have its copyright assigned to pre-print server Must be updated with set statement once accepted Must inform editor of pre-print deposit Must link to publisher version with DOI when available Published source must be acknowledged with citation when available;,54:fee_no:Academic Social Network/ Scholarly Collaboration Networks that have signed up to the Voluntary STM Sharing Principles Deposit may occur upon publication Must link to publisher version with DOI Published source must be acknowledged with citation;,None
https://orcid.org/0000-0002-9390-314X,2025-08-05,https://doi.org/10.1002/jad.70032,yes,0140-1971,https://v2.sherpa.ac.uk/id/publication/13752,11219:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11220:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);11221:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0002-5130-8203,2025-08-06,https://doi.org/10.1038/s41598-025-14576-x,yes,2045-2322,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
https://orcid.org/0000-0001-7257-4255,2025-08-06,https://doi.org/10.5465/amd.2024.0221,no,2168-1007,error,error,error,error
